,mitocore,293,mitoparp,293 + high NAD,mitoparp + high NAD,293 + low NAD,mitoparp + low NAD,full_name
10fthf_c,0.0,-0.0,0.11327890675716762,-0.0,-0.0,-0.0,-0.0,10-Formyltetrahydrofolate (c)
10fthf_m,0.0,-0.82115510811163,-0.82115510811163,-0.5081081081081082,-0.0,-0.5081081081081082,-0.0,10-Formyltetrahydrofolate (m)
10fthf_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,10-Formyltetrahydrofolate (c)
10fthf_m,-0.8211551081116304,0.0,0.0,0.0,0.0,0.0,0.0,10-Formyltetrahydrofolate (m)
13dpg_c,0.0,-2.942071559462864,-2.942071559462864,-2.9420715594628644,-2.942071559462864,-1.0,-3.6270324270324275,3-Phospho-D-glyceroyl phosphate (c)
13dpg_c,-2.942071559462864,0.0,0.0,0.0,0.0,0.0,0.0,3-Phospho-D-glyceroyl phosphate (c)
1pipdn2c_c,0.0,-1.7077622729796653,-1.7266798418972344,-0.0,-4.859936772980252,1.6973026973026961,0.07297297297297334,delta1-Piperideine-2-carboxylate (c)
1pipdn2c_c,-1.756410921628314,0.0,0.0,0.0,0.0,0.0,0.0,delta1-Piperideine-2-carboxylate (c)
1pyr5c_m,0.0,-2.2030620378446466,-2.2030620378446466,-2.2030620378446466,-2.2030620378446466,-10.410832410832413,-5.172983772983775,(S)-1-Pyrroline-5-carboxylate (m)
1pyr5c_m,-2.2030620378446466,0.0,0.0,0.0,0.0,0.0,0.0,(S)-1-Pyrroline-5-carboxylate (m)
2aobut_m,0.0,3.647594943247118,-0.0,3.647594943247116,4.905649462171202,0.7297297297297285,-0.0,L-2-Amino-3-oxobutanoic acid (m)
2aobut_m,-1.6497131540609806,0.0,0.0,0.0,0.0,0.0,0.0,L-2-Amino-3-oxobutanoic acid (m)
2hb_c,0.0,-0.0,-0.6654574567618041,-0.0,-0.6654574567618052,-0.0,-0.0,2-Hydroxybutanoic acid (c)
2hb_c,-0.6654574567618048,0.0,0.0,0.0,0.0,0.0,0.0,2-Hydroxybutanoic acid (c)
2hb_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,2-Hydroxybutanoic acid (e)
2maacoa_m,0.0,-0.18871727567379748,-0.4623954189171583,-0.18871727567379726,-1.270742183785663,2.6973026973026974,-13.810832410832417,2-Methylacetoacetyl-CoA (m)
2maacoa_m,0.7233858972989411,0.0,0.0,0.0,0.0,0.0,0.0,2-Methylacetoacetyl-CoA (m)
2mb2coa_m,0.0,-0.4560515864863692,-0.7297297297297299,0.260990478381783,-1.5380764945982346,-0.0,-16.508135108135114,2-Methylbut-2-enoyl-CoA (m)
2mb2coa_m,0.45605158648636923,0.0,0.0,0.0,0.0,0.0,0.0,2-Methylbut-2-enoyl-CoA (m)
2mbcoa_m,0.0,0.3522951783821349,0.07861703513877416,1.069337243250287,-0.7297297297297305,-1.6216216216216215,-18.129756729756735,2-Methylbutanoyl-CoA (m)
2mbcoa_m,1.264398351354873,0.0,0.0,0.0,0.0,0.0,0.0,2-Methylbutanoyl-CoA (m)
2mop_m,0.0,-0.04571268919095012,-0.7170420648681517,-0.04571268919095017,-0.7170420648681518,8.664881064881067,9.443259443259446,2-Methyl-3-oxopropanoate (m)
2mop_m,-0.7170420648681519,0.0,0.0,0.0,0.0,0.0,0.0,2-Methyl-3-oxopropanoate (m)
2mp2coa_m,0.0,-0.0,-0.2736781432433609,-0.0,-0.14970505405288115,17.42705942705943,-0.0,2-Methylprop-2-enoyl-CoA (m)
2mp2coa_m,0.9121031729727378,0.0,0.0,0.0,0.0,0.0,0.0,2-Methylprop-2-enoyl-CoA (m)
2obut_c,0.0,-0.0029359594576985337,-0.6683934162195031,-0.0029359594576985337,-0.6683934162195033,-0.0,-0.0,2-Oxobutanoate (c)
2obut_m,0.0,-0.04571268919095017,-0.7170420648681517,-0.04571268919095017,-0.7170420648681519,-0.04864864864864864,-0.04864864864864865,2-Oxobutanoate (m)
2obut_c,-0.6683934162195033,0.0,0.0,0.0,0.0,0.0,0.0,2-Oxobutanoate (c)
2obut_m,-0.7170420648681519,0.0,0.0,0.0,0.0,0.0,0.0,2-Oxobutanoate (m)
2oxoadp_c,0.0,-0.0,-0.0,-0.0,-0.0,2.427033777033778,2.500005400005401,2-Oxoadipate (c)
2oxoadp_m,0.0,-1.1730936513545211,-1.1730936513545207,-1.173093651354521,-1.1730936513545207,-24.983826983826987,-7.697308097308099,2-Oxoadipate (m)
2oxoadp_c,-0.8541747324356026,0.0,0.0,0.0,0.0,0.0,0.0,2-Oxoadipate (c)
2oxoadp_m,-1.1730936513545214,0.0,0.0,0.0,0.0,0.0,0.0,2-Oxoadipate (m)
2pg_c,0.0,-1.942071559462864,-1.9420715594628637,-1.9420715594628644,-1.942071559462864,-8.881784197001252e-16,-2.6270324270324275,2-Phospho-D-glycerate (c)
2pg_c,-1.942071559462864,0.0,0.0,0.0,0.0,0.0,0.0,2-Phospho-D-glycerate (c)
34hpp_c,0.0,0.4889559324341932,0.4889559324341932,0.4889559324341932,0.4889559324341932,-18.983821583821587,-5.054064854064856,3-(4-Hydroxyphenyl)pyruvate (c)
34hpp_c,0.48895593243419344,0.0,0.0,0.0,0.0,0.0,0.0,3-(4-Hydroxyphenyl)pyruvate (c)
3hanthrn_c,0.0,-8.50753171622737,0.0,1.4310274918970576,1.431027491897057,0.6973026973026983,4.054064854064856,3-Hydroxyanthranilate (c)
3hanthrn_c,4.005762040544648,0.0,0.0,0.0,0.0,0.0,0.0,3-Hydroxyanthranilate (c)
3hbcoa_m,0.0,-1.4010591054069317,-1.0034078729730906,-1.4010591054069312,-1.8117546378415952,-9.205421605421606,-10.124340524340528,(S)-3-Hydroxybutanoyl-CoA (m)
3hbcoa_m,0.18237344324300842,0.0,0.0,0.0,0.0,0.0,0.0,(S)-3-Hydroxybutanoyl-CoA (m)
3hexdcoa_m,0.0,-2.495299764864982,-2.0976485324311414,-2.495299764864982,-2.905995297299646,11.081102681102681,-7.1243351243351265,(S)-3-Hydroxyhexadecanoyl-CoA (m)
3hexdcoa_m,-0.9118672162150423,0.0,0.0,0.0,0.0,0.0,0.0,(S)-3-Hydroxyhexadecanoyl-CoA (m)
3hibutcoa_m,0.0,0.0,-0.2736781432433609,0.0,-0.14970505405288115,17.42705942705943,0.0,(S)-3-Hydroxyisobutyryl-CoA (m)
3hibutcoa_m,0.9121031729727378,0.0,0.0,0.0,0.0,0.0,0.0,(S)-3-Hydroxyisobutyryl-CoA (m)
3hmbcoa_m,0.0,-0.4560515864863692,-0.7297297297297299,0.260990478381783,-1.5380764945982346,0.0,-16.508135108135114,"(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA (m)"
3hmbcoa_m,0.45605158648636923,0.0,0.0,0.0,0.0,0.0,0.0,"(2S,3S)-3-Hydroxy-2-methylbutanoyl-CoA (m)"
3hmp_m,0.0,-0.3130470000035218,-0.9843763756807233,-0.3130470000035219,-0.05205652162173924,5.967578367578369,6.745956745956748,3-Hydroxy-2-methylpropanoate (m)
3hmp_m,-0.9843763756807238,0.0,0.0,0.0,0.0,0.0,0.0,3-Hydroxy-2-methylpropanoate (m)
3mb2coa_m,0.0,-0.39765123243384126,0.0,-0.3976512324338406,-0.8083467648685041,-14.032459432459435,-6.308118908118911,3-Methylcrotonyl-CoA (m)
3mb2coa_m,1.1857813162160982,0.0,0.0,0.0,0.0,0.0,0.0,3-Methylcrotonyl-CoA (m)
3mgcoa_m,0.0,-1.127380962163571,-0.7297297297297298,-1.1273809621635704,-1.5380764945982344,-14.762189162189165,-7.037848637848641,3-Methylglutaconyl-CoA (m)
3mgcoa_m,0.45605158648636857,0.0,0.0,0.0,0.0,0.0,0.0,3-Methylglutaconyl-CoA (m)
3mob_m,0.0,0.22796545405241053,-0.4433639216247909,0.4889559324341932,0.4889559324341932,1.6486540486540484,2.427032427032428,3-Methyl-2-oxobutanoic acid (m)
3mob_m,-0.443363921624792,0.0,0.0,0.0,0.0,0.0,0.0,3-Methyl-2-oxobutanoic acid (m)
3mop_m,0.0,-0.22808613243395864,-0.8994155081111599,0.4889559324341932,0.4889559324341932,1.6486540486540484,2.427032427032428,(S)-3-Methyl-2-oxopentanoic acid (m)
3mop_m,-0.8994155081111606,0.0,0.0,0.0,0.0,0.0,0.0,(S)-3-Methyl-2-oxopentanoic acid (m)
3odcoa_m,0.0,-1.680845124323385,-1.283193891889546,-1.680845124323385,-2.0915406567580495,-46.41629181629181,-21.40543240543241,3-Oxodecanoyl-CoA (m)
3odcoa_m,-0.09741257567344541,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxodecanoyl-CoA (m)
3oddcoa_m,0.0,-1.8632185675663937,-1.4655673351325538,-1.8632185675663935,-2.2739141000010576,-59.71901611901611,-26.064897264897272,3-Oxododecanoyl-CoA (m)
3oddcoa_m,-0.27978601891645316,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxododecanoyl-CoA (m)
3pg_c,0.0,-1.942071559462864,-1.9420715594628637,-1.9420715594628644,-1.942071559462864,-8.881784197001252e-16,-2.6270324270324275,3-Phospho-D-glycerate (c)
3pg_c,-1.942071559462864,0.0,0.0,0.0,0.0,0.0,0.0,3-Phospho-D-glycerate (c)
3php_c,0.0,-1.9450075189205625,-1.9450075189205627,-0.874742648655694,-0.4531156270286707,1.697302697302698,-0.1999999999999993,3-Phosphonooxypyruvate (c)
3php_c,-1.9450075189205625,0.0,0.0,0.0,0.0,0.0,0.0,3-Phosphonooxypyruvate (c)
3sala_c,0.0,-1.4310274918970571,-1.431027491897057,-1.4310274918970576,-1.4310274918970571,-0.6973026973026988,-4.054064854064856,3-Sulfino-L-alanine (c)
3sala_c,-1.4310274918970574,0.0,0.0,0.0,0.0,0.0,0.0,3-Sulfino-L-alanine (c)
3snpyr_c,0.0,-0.9420715594628639,-0.9420715594628637,-0.9420715594628644,-0.9420715594628639,0.9999999999999991,-1.6270324270324275,3-Sulfinylpyruvate (c)
3snpyr_c,-0.9420715594628639,0.0,0.0,0.0,0.0,0.0,0.0,3-Sulfinylpyruvate (c)
3tetd7ecoa_m,0.0,-2.312926321621974,-1.9152750891881334,-2.3129263216219735,-2.7236218540566375,-75.71904311904312,-33.421664821664834,trans-Tetradec-2-enoyl-CoA (m)
3tetd7ecoa_m,-0.7294937729720337,0.0,0.0,0.0,0.0,0.0,0.0,trans-Tetradec-2-enoyl-CoA (m)
4aabutn_m,0.0,-1.026681191898584,-1.1510055162229071,-1.1510055162229076,-0.0,-15.23787023787024,1.1189189189189184,4-Acetamidobutanoate (m)
4aabutn_m,-8.053719018936409,0.0,0.0,0.0,0.0,0.0,0.0,4-Acetamidobutanoate (m)
4abut_c,0.0,-1.7627547540591026,-1.8870790783834261,-1.8870790783834264,-0.0,-7.713529713529715,-0.0,4-Aminobutanoate (c)
4abut_m,0.0,-1.7627547540591026,-1.8870790783834261,-1.8870790783834264,0.0,-7.713529713529715,0.0,4-Aminobutanoate (m)
4abut_c,-1.8870790783834264,0.0,0.0,0.0,0.0,0.0,0.0,4-Aminobutanoate (c)
4abut_m,-1.8870790783834264,0.0,0.0,0.0,0.0,0.0,0.0,4-Aminobutanoate (m)
4abutn_c,0.0,-1.9814404162230255,-2.0003579851405937,-2.10576474054735,-7.330333121637469,-9.410832410832413,-7.305421605421608,4-Aminobutyraldehyde (c)
4abutn_c,-2.1057647405473494,0.0,0.0,0.0,0.0,0.0,0.0,4-Aminobutyraldehyde (c)
4fumacac_c,0.0,-1.975096583792236,-1.9750965837922354,-9.230917613526309,-1.9750965837922358,-18.983821583821587,-5.054064854064856,4-Fumarylacetoacetate (c)
4fumacac_c,-1.9750965837922367,0.0,0.0,0.0,0.0,0.0,0.0,4-Fumarylacetoacetate (c)
4izp_c,0.0,-2.105764740547349,-2.0003579851405937,-2.10576474054735,-2.0003579851405937,-6.983798633798635,-2.3540594540594553,4-Imidazolone-5-propanoate (c)
4izp_c,-2.1057647405473494,0.0,0.0,0.0,0.0,0.0,0.0,4-Imidazolone-5-propanoate (c)
4mlacac_c,0.0,-1.975096583792236,-1.9750965837922354,-9.230917613526309,-1.9750965837922358,-18.983821583821587,-5.054064854064856,4-Maleylacetoacetate (c)
4mlacac_c,-1.9750965837922367,0.0,0.0,0.0,0.0,0.0,0.0,4-Maleylacetoacetate (c)
4mop_m,0.0,-0.16968577838143073,-0.16968577838142995,0.4889559324341932,0.4889559324341932,1.6486540486540484,2.427032427032428,4-Methyl-2-oxopentanoate (m)
4mop_m,-0.16968577838143162,0.0,0.0,0.0,0.0,0.0,0.0,4-Methyl-2-oxopentanoate (m)
5aop_c,0.0,0.0,-1.8949512297338384,-0.0,-0.0,-0.0,-10.22704322704323,5-Aminolevulinate (c)
5aop_m,0.0,-0.0,-1.8949512297338384,0.0,0.0,0.0,-10.22704322704323,5-Aminolevulinate (m)
5aop_c,1.5741356469617336,0.0,0.0,0.0,0.0,0.0,0.0,5-Aminolevulinate (c)
5aop_m,1.5741356469617336,0.0,0.0,0.0,0.0,0.0,0.0,5-Aminolevulinate (m)
5forthf_c,0.0,0.0,0.11327890675716762,-0.0,-0.0,-0.0,-0.0,5-Formiminotetrahydrofolate (c)
5forthf_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,5-Formiminotetrahydrofolate (c)
6a2ohxnt_c,0.0,-1.7077622729796653,-1.7266798418972344,0.0,-4.859936772980252,1.6973026973026961,0.07297297297297334,6-Amino-2-oxohexanoate (c)
6a2ohxnt_c,-1.756410921628314,0.0,0.0,0.0,0.0,0.0,0.0,6-Amino-2-oxohexanoate (c)
6pgc_c,0.0,-4.450578328839198,-4.3451715734324425,-4.659585537846408,0.0,-1.7297310797310796,0.0,6-Phospho-D-gluconate (c)
6pgc_c,-4.4505783288392,0.0,0.0,0.0,0.0,0.0,0.0,6-Phospho-D-gluconate (c)
6pgl_c,0.0,-4.659585537846408,0.0,-4.659585537846408,0.0,-1.7297310797310796,0.0,"D-Glucono-1,5-lactone 6-phosphate (c)"
6pgl_c,-4.4505783288392,0.0,0.0,0.0,0.0,0.0,0.0,"D-Glucono-1,5-lactone 6-phosphate (c)"
ACP_c,0.0,-0.21868566216392282,-0.1887981779286127,0.0,-0.11327890675716767,0.0,-0.033783783783783744,acyl carrier protein (c)
ACP_c,-0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,acyl carrier protein (c)
HC00250_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,Hydrogen sulfide (c)
HC00250_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrogen sulfide (c)
HC00250_e,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrogen sulfide (e)
HC01255_c,0.0,-0.0,0.03775963558572254,0.0,0.0,0.0,0.5337837837837835,But-2-enoyl-ACP (c)
HC01255_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,But-2-enoyl-ACP (c)
HC01321_c,0.0,-0.0,0.03775963558572254,-0.0,-0.0,-0.0,0.5337837837837835,(R)-3-Hydroxybutanoyl-ACP (c)
HC01321_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxybutanoyl-ACP (c)
HC01322_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2135135135135135,(R)-3-Hydroxydecanoyl-ACP (c)
HC01322_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxydecanoyl-ACP (c)
HC01323_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.32027027027027033,(R)-3-Hydroxyoctanoyl-ACP (c)
HC01323_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxyoctanoyl-ACP (c)
HC01326_c,0.0,-0.0,-0.07551927117144508,-0.0,-0.0,-0.0,-0.10675675675675675,(R)-3-Hydroxypalmitoyl-ACP (c)
HC01326_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxypalmitoyl-ACP (c)
HC01335_c,0.0,-0.0,-0.03775963558572254,-0.0,-0.0,-0.0,-0.0,(R)-3-Hydroxytetradecanoyl-ACP (c)
HC01335_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(R)-3-Hydroxytetradecanoyl-ACP (c)
HC01401_m,0.0,-2.1305528783789653,-1.7329016459451254,-2.1305528783789653,-2.5412484108136293,-62.41631881631881,-28.762199962199972,(S)-3-Hydroxydodecanoyl-CoA (m)
HC01401_m,-0.547120329729025,0.0,0.0,0.0,0.0,0.0,0.0,(S)-3-Hydroxydodecanoyl-CoA (m)
HC01403_m,0.0,-1.9481794351359567,-1.5505282027021177,-1.9481794351359567,-2.358874967570621,-49.11359451359451,-24.10273510273511,(S)-Hydroxydecanoyl-CoA (m)
HC01403_m,-0.3647468864860173,0.0,0.0,0.0,0.0,0.0,0.0,(S)-Hydroxydecanoyl-CoA (m)
HC01405_m,0.0,-1.7658059918929483,-1.3681547594591095,-1.7658059918929483,-2.1765015243276125,-35.810870210870206,-19.44327024327025,(S)-3-Hydroxyoctanoyl-CoA (m)
HC01405_m,-0.18237344324300864,0.0,0.0,0.0,0.0,0.0,0.0,(S)-3-Hydroxyoctanoyl-CoA (m)
HC01406_m,0.0,-1.4984716810803766,-1.1008204486465378,-1.4984716810803764,-1.909167213515041,-33.11356751356751,-16.745967545967552,3-Oxooctanoyl-CoA (m)
HC01406_m,0.08496086756956323,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxooctanoyl-CoA (m)
HC01407_m,0.0,-1.58343254864994,-1.1857813162161013,-1.5834325486499399,-1.9941280810846034,-22.508145908145906,-14.783805383805388,(S)-Hydroxyhexanoyl-CoA (m)
HC01407_m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(S)-Hydroxyhexanoyl-CoA (m)
HC01408_m,0.0,-1.3160982378373685,-0.9184470054035296,-1.3160982378373682,-1.7267937702720317,-19.81084321084321,-12.08650268650269,3-Oxohexanoyl-CoA (m)
HC01408_m,0.26733431081257186,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxohexanoyl-CoA (m)
HC01409_m,0.0,-0.775085783781436,-0.3774345513475972,-0.775085783781436,-1.1857813162160993,-24.129767529767527,-16.40542700542701,Hexanoyl-CoA (m)
HC01409_m,0.8083467648685039,0.0,0.0,0.0,0.0,0.0,0.0,Hexanoyl-CoA (m)
HC01410_m,0.0,-1.58343254864994,-1.1857813162161013,-1.5834325486499399,-1.9941280810846034,-22.508145908145906,-14.783805383805388,trans-Hex-2-enoyl-CoA (m)
HC01410_m,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,trans-Hex-2-enoyl-CoA (m)
HC01415_m,0.0,-1.7658059918929483,-1.3681547594591095,-1.7658059918929483,-2.1765015243276125,-35.810870210870206,-19.44327024327025,trans-Oct-2-enoyl-CoA (m)
HC01415_m,-0.18237344324300864,0.0,0.0,0.0,0.0,0.0,0.0,trans-Oct-2-enoyl-CoA (m)
HC01587_c,0.0,0.21868566216392282,0.15103854234289016,-0.0,0.11327890675716767,-0.0,0.46081081081081054,Acetoacetyl-ACP (c)
HC01587_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,Acetoacetyl-ACP (c)
HC01588_c,0.0,-0.21868566216392282,-0.07551927117144508,-0.0,-0.11327890675716767,-0.0,0.6067567567567566,Butyryl-ACP (c)
HC01588_c,-0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,Butyryl-ACP (c)
HC01589_c,0.0,0.21868566216392282,0.11327890675716762,0.0,0.11327890675716767,0.0,0.35405405405405405,3-Oxohexanoyl-ACP (c)
HC01589_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxohexanoyl-ACP (c)
HC01590_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.427027027027027,D-3-Hydroxyhexanoyl-ACP (c)
HC01590_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,D-3-Hydroxyhexanoyl-ACP (c)
HC01591_c,0.0,-0.0,0.0,0.0,0.0,0.0,0.427027027027027,(2E)-Hexenoyl-ACP (c)
HC01591_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(2E)-Hexenoyl-ACP (c)
HC01592_c,0.0,-0.21868566216392282,-0.11327890675716762,-0.0,-0.11327890675716767,-0.0,0.5,Hexanoyl-ACP (c)
HC01592_c,-0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,Hexanoyl-ACP (c)
HC01593_c,0.0,0.21868566216392282,0.11327890675716762,0.0,0.11327890675716767,0.0,0.2472972972972973,3-Oxooctanoyl-ACP (c)
HC01593_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxooctanoyl-ACP (c)
HC01594_c,0.0,0.0,0.0,0.0,0.0,0.0,0.32027027027027033,(2E)-Octenoyl-ACP (c)
HC01594_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(2E)-Octenoyl-ACP (c)
HC01595_c,0.0,-0.21868566216392282,-0.11327890675716762,-0.0,-0.11327890675716767,-0.0,0.39324324324324333,Octanoyl-ACP (c)
HC01595_c,-0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,Octanoyl-ACP (c)
HC01596_c,0.0,0.21868566216392282,0.11327890675716762,0.0,0.11327890675716767,0.0,0.1405405405405405,3-Oxodecanoyl-ACP (c)
HC01596_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxodecanoyl-ACP (c)
HC01597_c,0.0,0.0,0.0,0.0,0.0,0.0,0.2135135135135135,(2E)-Decenoyl-ACP (c)
HC01597_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(2E)-Decenoyl-ACP (c)
HC01598_c,0.0,-0.21868566216392282,-0.11327890675716762,-0.0,-0.11327890675716767,-0.0,0.2864864864864865,Decanoyl-ACP (c)
HC01598_c,-0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,Decanoyl-ACP (c)
HC01599_c,0.0,0.21868566216392282,0.11327890675716762,0.0,0.11327890675716767,0.0,0.033783783783783744,3-Oxododecanoyl-ACP (c)
HC01599_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxododecanoyl-ACP (c)
HC01600_c,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10675675675675675,D-3-Hydroxydodecanoyl-ACP (c)
HC01600_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,D-3-Hydroxydodecanoyl-ACP (c)
HC01601_c,0.0,-0.0,0.0,0.0,0.0,0.0,0.10675675675675675,(2E)-Dodecenoyl-ACP (c)
HC01601_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(2E)-Dodecenoyl-ACP (c)
HC01602_c,0.0,0.21868566216392282,0.07551927117144508,0.0,0.11327890675716767,0.0,-0.072972972972973,3-Oxotetradecanoyl-ACP (c)
HC01602_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxotetradecanoyl-ACP (c)
HC01603_c,0.0,-0.0,-0.03775963558572254,0.0,0.0,0.0,0.0,(2E)-Tetradecenoyl-ACP (c)
HC01603_c,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,(2E)-Tetradecenoyl-ACP (c)
HC01605_c,0.0,0.21868566216392282,0.03775963558572254,0.0,0.11327890675716767,0.0,-0.17972972972972975,3-Oxohexadecanoyl-ACP (c)
HC01605_c,0.21868566216392327,0.0,0.0,0.0,0.0,0.0,0.0,3-Oxohexadecanoyl-ACP (c)
HC01606_c,0.0,-0.0,-0.07551927117144508,0.0,0.0,0.0,-0.10675675675675675,(2E)-Hexadecenoyl-ACP (c)
HC01606_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(2E)-Hexadecenoyl-ACP (c)
L2aadp6sa_c,0.0,-1.215870381087774,-1.2537055189229118,-0.0,-0.0,-0.0,-0.0,L-2-Aminoadipate 6-semialdehyde (c)
